,DATE,Month,Day,NA_Correction,MaxTemp,MinTemp,MeanTemp,RainPrecip,SnowPrecip,Wind,CO,NO2,O3,PM10,PM25,CO_LEVEL,NO2_LEVEL,O3_LEVEL,PM10_LEVEL,PM25_LEVEL,AQI,AQI_LEVEL
608,2015-09-06,9,Sunday,False,25.4,12.6,18.9,0.0,0.0,9.0,0.2,11.0,0.048,59.0,7.2,Good,Good,Good,Moderate,Good,53,Moderate
609,2015-09-07,9,Monday,False,26.5,14.9,20.5,0.0,0.0,9.4,0.3,11.0,0.052,36.0,6.5,Good,Good,Good,Good,Good,48,Good
610,2015-09-08,9,Tuesday,True,27.6,15.1,21.5,0.0,0.0,10.0,0.6,20.0,0.071,95.0,7.754365079365079,Good,Good,Unhealthy for Sensitive Groups,Moderate,Good,101,Unhealthy for Sensitive Groups
611,2015-09-09,9,Wednesday,True,29.6,15.1,22.8,0.0,0.0,9.1,0.5,28.0,0.049,42.0,7.754365079365079,Good,Good,Good,Good,Good,45,Good
612,2015-09-10,9,Thursday,True,30.7,16.5,23.9,0.0,0.0,13.9,0.5,43.0,0.057,44.0,7.754365079365079,Good,Good,Moderate,Good,Good,58,Moderate
613,2015-09-11,9,Friday,True,31.4,16.2,24.2,0.0,0.0,14.1,0.5,46.0,0.058,53.0,7.754365079365079,Good,Good,Moderate,Good,Good,61,Moderate
614,2015-09-12,9,Saturday,True,31.7,16.6,24.8,0.0,0.0,9.4,0.4,36.0,0.063,41.0,7.754365079365079,Good,Good,Moderate,Good,Good,77,Moderate
615,2015-09-13,9,Sunday,True,31.8,18.1,25.6,0.0,0.0,10.5,0.5,28.0,0.052,35.0,7.754365079365079,Good,Good,Good,Good,Good,48,Good
616,2015-09-14,9,Monday,False,28.5,16.8,21.6,0.7,0.0,17.7,0.3,36.0,0.03,45.0,6.5,Good,Good,Good,Good,Good,42,Good
617,2015-09-15,9,Tuesday,True,23.4,14.2,18.9,5.0,0.0,15.7,0.3,19.578764478764477,0.026,34.0,4.8,Good,Good,Good,Good,Good,31,Good
618,2015-09-16,9,Wednesday,True,21.5,11.2,14.5,9.1,0.0,18.3,0.2,19.578764478764477,0.032,32.0,3.1,Good,Good,Good,Good,Good,30,Good
619,2015-09-17,9,Thursday,True,19.5,10.0,14.3,2.9,0.0,9.6,0.2,19.578764478764477,0.044,22.0,3.4,Good,Good,Good,Good,Good,41,Good
620,2015-09-18,9,Friday,True,19.1,10.6,14.1,0.0,0.0,9.7,0.3,19.578764478764477,0.046,14.0,4.0,Good,Good,Good,Good,Good,43,Good
621,2015-09-19,9,Saturday,True,21.8,6.8,15.3,0.0,0.0,7.9,0.4,19.578764478764477,0.047,25.0,4.6,Good,Good,Good,Good,Good,44,Good
622,2015-09-20,9,Sunday,True,25.5,11.8,18.9,0.0,0.0,7.4,0.5,19.578764478764477,0.052,19.0,3.8,Good,Good,Good,Good,Good,48,Good
623,2015-09-21,9,Monday,False,29.6,12.4,21.9,0.0,0.0,8.2,0.4,34.0,0.048,43.0,4.9,Good,Good,Good,Good,Good,44,Good
624,2015-09-22,9,Tuesday,False,30.3,13.2,22.4,0.0,0.0,8.5,0.5,42.0,0.047,36.0,6.4,Good,Good,Good,Good,Good,44,Good
625,2015-09-23,9,Wednesday,False,29.1,13.9,22.2,0.0,0.0,10.9,0.6,41.0,0.048,32.0,6.8,Good,Good,Good,Good,Good,44,Good
626,2015-09-24,9,Thursday,False,31.2,14.7,23.8,0.0,0.0,7.8,0.5,40.0,0.046,41.0,8.3,Good,Good,Good,Good,Good,43,Good
627,2015-09-25,9,Friday,False,32.1,13.6,23.2,0.0,0.0,13.0,0.5,38.0,0.047,37.0,7.1,Good,Good,Good,Good,Good,44,Good
628,2015-09-26,9,Saturday,False,31.0,14.0,22.8,0.0,0.0,14.1,0.4,32.0,0.049,31.0,6.0,Good,Good,Good,Good,Good,45,Good
629,2015-09-27,9,Sunday,False,30.2,14.4,23.0,0.0,0.0,14.1,0.3,16.0,0.051,23.0,5.1,Good,Good,Good,Good,Good,47,Good
630,2015-09-28,9,Monday,False,29.4,17.4,23.7,0.2,0.0,10.0,0.4,34.0,0.046,48.0,7.0,Good,Good,Good,Good,Good,44,Good
631,2015-09-29,9,Tuesday,False,29.3,16.8,23.8,0.0,0.0,7.1,0.5,30.0,0.034,46.0,5.7,Good,Good,Good,Good,Good,43,Good
632,2015-09-30,9,Wednesday,False,28.6,18.7,23.6,0.0,0.0,7.8,0.6,35.0,0.021,35.0,5.6,Good,Good,Good,Good,Good,33,Good
633,2015-10-01,10,Thursday,False,30.3,15.3,23.1,0.6,0.0,15.9,0.6,37.0,0.041,41.0,5.5,Good,Good,Good,Good,Good,38,Good
634,2015-10-02,10,Friday,False,21.6,12.7,16.8,4.6,0.0,9.7,0.3,18.0,0.035,92.0,5.4,Good,Good,Good,Moderate,Good,69,Moderate
635,2015-10-03,10,Saturday,False,18.4,11.9,14.5,0.7,0.0,9.4,0.3,18.0,0.032,28.0,3.9,Good,Good,Good,Good,Good,30,Good
636,2015-10-04,10,Sunday,False,22.8,10.4,16.4,0.0,0.0,10.0,0.3,19.0,0.038,29.0,3.6,Good,Good,Good,Good,Good,35,Good
637,2015-10-05,10,Monday,False,21.5,12.6,16.3,2.2,0.0,9.7,0.3,22.0,0.034,34.0,3.3,Good,Good,Good,Good,Good,31,Good
638,2015-10-06,10,Tuesday,False,20.0,12.9,15.7,0.0,0.0,8.4,0.3,32.0,0.042,36.0,3.0,Good,Good,Good,Good,Good,39,Good
639,2015-10-07,10,Wednesday,False,21.3,9.2,15.6,0.0,0.0,13.1,0.4,28.0,0.043,27.0,5.4,Good,Good,Good,Good,Good,40,Good
640,2015-10-08,10,Thursday,False,22.0,12.5,16.8,0.0,0.0,14.0,0.5,27.0,0.036,55.0,5.8,Good,Good,Good,Moderate,Good,51,Moderate
641,2015-10-09,10,Friday,False,23.7,12.3,18.1,0.0,0.0,6.4,0.5,33.0,0.029,61.0,6.4,Good,Good,Good,Moderate,Good,54,Moderate
642,2015-10-10,10,Saturday,True,27.1,10.5,19.4,0.0,0.0,15.5,0.6,29.0,0.038,25.241935483870968,4.9,Good,Good,Good,Good,Good,35,Good
643,2015-10-11,10,Sunday,True,23.8,15.3,19.0,0.0,0.0,16.3,0.5,22.0,0.046,25.241935483870968,3.4,Good,Good,Good,Good,Good,43,Good
644,2015-10-12,10,Monday,True,24.3,11.2,17.9,0.0,0.0,6.6,0.6,32.0,0.036,25.241935483870968,5.4,Good,Good,Good,Good,Good,33,Good
645,2015-10-13,10,Tuesday,True,26.7,12.5,19.8,0.0,0.0,7.1,0.5,42.0,0.035,25.241935483870968,5.2,Good,Good,Good,Good,Good,40,Good
646,2015-10-14,10,Wednesday,True,26.6,13.6,20.2,0.0,0.0,8.1,0.5,44.0,0.039,25.241935483870968,5.7,Good,Good,Good,Good,Good,42,Good
647,2015-10-15,10,Thursday,True,27.0,12.8,19.7,0.0,0.0,11.3,0.6,45.0,0.03,25.241935483870968,6.3,Good,Good,Good,Good,Good,42,Good
648,2015-10-16,10,Friday,True,26.6,8.8,18.4,0.0,0.0,9.5,0.7,47.0,0.036,25.241935483870968,7.2,Good,Good,Good,Good,Good,44,Good
649,2015-10-17,10,Saturday,True,21.8,12.3,15.2,4.1,0.0,17.6,0.8,34.0,0.033,25.241935483870968,5.2,Good,Good,Good,Good,Good,32,Good
650,2015-10-18,10,Sunday,True,21.8,10.8,15.7,0.6,0.0,14.8,0.4,15.0,0.03,25.241935483870968,2.4,Good,Good,Good,Good,Good,28,Good
651,2015-10-19,10,Monday,True,17.6,9.5,13.9,1.5,0.0,17.4,0.3,22.0,0.04,25.241935483870968,3.1,Good,Good,Good,Good,Good,37,Good
652,2015-10-20,10,Tuesday,True,16.2,9.4,12.1,0.4,0.0,15.3,0.4,29.0,0.036,25.241935483870968,4.6,Good,Good,Good,Good,Good,33,Good
653,2015-10-21,10,Wednesday,True,15.9,9.2,12.1,0.3,0.0,9.1,0.4,31.0,0.032,25.241935483870968,4.9,Good,Good,Good,Good,Good,30,Good
654,2015-10-22,10,Thursday,True,15.1,5.8,11.1,0.0,0.0,12.7,0.7,32.0,0.029,25.241935483870968,5.3,Good,Good,Good,Good,Good,30,Good
655,2015-10-23,10,Friday,True,15.0,6.0,10.2,0.1,0.0,10.4,0.7,32.0,0.033,25.241935483870968,7.2,Good,Good,Good,Good,Good,31,Good
656,2015-10-24,10,Saturday,True,17.9,7.9,12.4,0.0,0.0,8.1,0.6,31.0,0.036,25.241935483870968,5.3,Good,Good,Good,Good,Good,33,Good
657,2015-10-25,10,Sunday,True,18.3,5.4,12.5,0.0,0.0,12.3,0.6,30.0,0.034,25.241935483870968,3.8,Good,Good,Good,Good,Good,31,Good
658,2015-10-26,10,Monday,True,18.9,10.1,14.1,0.0,0.0,10.4,0.6,38.0,0.04,25.241935483870968,3.7,Good,Good,Good,Good,Good,37,Good
659,2015-10-27,10,Tuesday,True,15.2,7.4,11.4,0.0,0.0,17.7,0.7,56.0,0.038,25.241935483870968,4.9,Good,Moderate,Good,Good,Good,53,Moderate
660,2015-10-28,10,Wednesday,True,14.5,4.7,9.8,0.0,0.0,7.9,0.7,27.0,0.02,25.241935483870968,12.7,Good,Good,Good,Good,Moderate,52,Moderate
661,2015-10-29,10,Thursday,True,10.2,4.8,7.2,4.2,0.0,16.7,0.8,25.0,0.031,25.241935483870968,4.9,Good,Good,Good,Good,Good,29,Good
662,2015-10-30,10,Friday,True,11.2,3.5,7.1,0.0,0.0,15.1,0.6,20.0,0.032,25.241935483870968,5.5,Good,Good,Good,Good,Good,30,Good
663,2015-10-31,10,Saturday,True,15.9,6.4,10.6,0.0,0.0,13.0,0.6,24.0,0.036,25.241935483870968,3.6,Good,Good,Good,Good,Good,33,Good
664,2015-11-01,11,Sunday,True,20.6,7.0,13.1,0.1,0.0,13.4,0.6,19.0,0.032,21.95689655172414,2.0,Good,Good,Good,Good,Good,30,Good
665,2015-11-02,11,Monday,True,21.6,5.2,13.5,0.0,0.0,25.9,0.6,29.0,0.033,21.95689655172414,6.9,Good,Good,Good,Good,Good,31,Good
666,2015-11-03,11,Tuesday,True,13.8,2.3,8.4,1.2,0.0,30.1,0.6,17.0,0.043,21.95689655172414,3.5,Good,Good,Good,Good,Good,40,Good
667,2015-11-04,11,Wednesday,True,5.9,1.0,2.8,2.9,0.7,13.1,0.4,16.0,0.027,21.95689655172414,3.3,Good,Good,Good,Good,Good,25,Good
668,2015-11-05,11,Thursday,True,5.5,-0.5,2.8,0.3,0.56,7.7,0.5,19.0,0.029,21.95689655172414,5.2,Good,Good,Good,Good,Good,27,Good
669,2015-11-06,11,Friday,True,6.6,1.1,3.0,0.1,0.21,10.9,0.5,25.0,0.03,21.95689655172414,7.6,Good,Good,Good,Good,Good,32,Good
670,2015-11-07,11,Saturday,True,9.8,-3.8,2.5,0.0,0.0,7.3,0.6,26.0,0.033,21.95689655172414,3.3,Good,Good,Good,Good,Good,31,Good
671,2015-11-08,11,Sunday,True,12.2,-3.3,3.9,0.0,0.0,14.0,0.6,25.0,0.042,21.95689655172414,6.554216867469879,Good,Good,Good,Good,Good,39,Good
672,2015-11-09,11,Monday,True,14.8,-1.6,5.1,3.5,0.35,24.3,0.5,34.0,0.044,21.95689655172414,3.7,Good,Good,Good,Good,Good,41,Good
673,2015-11-10,11,Tuesday,True,3.6,-0.7,1.5,1.6,2.24,15.3,0.4,15.0,0.033,21.95689655172414,6.554216867469879,Good,Good,Good,Good,Good,31,Good
674,2015-11-11,11,Wednesday,True,4.1,-1.8,0.2,0.0,1.12,10.2,0.3,27.0,0.034,21.95689655172414,3.6,Good,Good,Good,Good,Good,31,Good
675,2015-11-12,11,Thursday,True,6.1,-3.8,0.6,0.0,0.0,9.6,0.7,41.0,0.025,21.95689655172414,6.7,Good,Good,Good,Good,Good,39,Good
676,2015-11-13,11,Friday,True,8.1,-3.3,1.5,0.0,0.0,6.6,0.8,41.0,0.023,21.95689655172414,8.8,Good,Good,Good,Good,Good,39,Good
677,2015-11-14,11,Saturday,True,10.5,-4.1,2.0,0.0,0.0,11.2,0.8,42.0,0.027,21.95689655172414,7.2,Good,Good,Good,Good,Good,40,Good
678,2015-11-15,11,Sunday,True,11.5,-5.0,2.5,0.0,0.0,18.0,0.8,34.0,0.042,21.95689655172414,3.3,Good,Good,Good,Good,Good,39,Good
679,2015-11-16,11,Monday,True,2.6,-2.2,0.4,1.8,6.16,21.8,0.4,46.0,0.032,21.95689655172414,6.0,Good,Good,Good,Good,Good,43,Good
680,2015-11-17,11,Tuesday,True,-1.5,-5.4,-3.5,0.0,0.0,10.7,0.4,26.0,0.026,21.95689655172414,5.0,Good,Good,Good,Good,Good,25,Good
681,2015-11-18,11,Wednesday,True,2.4,-4.4,-0.7,1.1,0.35,12.0,0.6,40.0,0.028,21.95689655172414,4.7,Good,Good,Good,Good,Good,38,Good
682,2015-11-19,11,Thursday,True,7.0,-5.5,1.2,0.1,0.0,10.2,0.7,42.0,0.021,21.95689655172414,6.1,Good,Good,Good,Good,Good,40,Good
683,2015-11-20,11,Friday,True,4.7,-7.9,1.7,2.6,0.0,15.6,0.8,31.0,0.036,21.95689655172414,2.8,Good,Good,Good,Good,Good,33,Good
684,2015-11-21,11,Saturday,True,1.6,-11.4,-5.5,0.0,0.0,8.2,0.8,44.0,0.029,21.95689655172414,6.554216867469879,Good,Good,Good,Good,Good,42,Good
685,2015-11-22,11,Sunday,True,3.5,-12.9,-4.6,0.0,0.0,5.5,0.9,64.0,0.024,21.95689655172414,8.9,Good,Moderate,Good,Good,Good,62,Moderate
686,2015-11-23,11,Monday,True,7.9,-10.7,-1.9,0.0,0.0,8.9,1.3,43.0,0.013,21.95689655172414,11.9,Good,Good,Good,Good,Good,50,Good
687,2015-11-24,11,Tuesday,True,7.7,-5.5,0.8,0.0,0.0,12.4,1.4,72.0,0.015,21.95689655172414,7.3,Good,Moderate,Good,Good,Good,70,Moderate
688,2015-11-25,11,Wednesday,False,6.2,-4.6,-0.2,2.2,1.54,12.1,1.0,38.0,0.038,54.0,2.7,Good,Good,Good,Good,Good,50,Good
689,2015-11-26,11,Thursday,False,0.3,-8.1,-3.4,0.0,0.14,10.4,0.4,26.0,0.029,11.0,2.7,Good,Good,Good,Good,Good,27,Good
690,2015-11-27,11,Friday,False,-0.6,-9.6,-5.2,0.0,0.07,8.4,0.4,25.0,0.029,13.0,3.4,Good,Good,Good,Good,Good,27,Good
691,2015-11-28,11,Saturday,False,-3.6,-8.4,-5.5,0.0,1.26,6.8,0.5,22.0,0.028,17.0,8.3,Good,Good,Good,Good,Good,35,Good
692,2015-11-29,11,Sunday,False,-3.9,-7.9,-5.9,0.0,1.33,11.3,0.5,29.0,0.025,23.0,13.5,Good,Good,Good,Good,Moderate,54,Moderate
693,2015-11-30,11,Monday,False,-3.2,-14.5,-8.6,0.0,0.0,9.4,0.7,43.0,0.032,37.0,7.1,Good,Good,Good,Good,Good,41,Good
694,2015-12-01,12,Tuesday,False,-1.6,-14.0,-8.8,0.0,0.0,8.7,0.9,51.0,0.023,37.0,7.6,Good,Good,Good,Good,Good,48,Good
695,2015-12-02,12,Wednesday,False,1.5,-16.5,-6.8,0.0,0.0,8.1,1.2,46.0,0.019,53.0,11.0,Good,Good,Good,Good,Good,49,Good
696,2015-12-03,12,Thursday,False,4.0,-11.3,-3.6,0.0,0.0,11.4,1.3,51.0,0.012,69.0,13.8,Good,Good,Good,Moderate,Moderate,58,Moderate
697,2015-12-04,12,Friday,False,4.7,-7.4,-1.3,0.0,0.0,11.3,1.3,47.0,0.007,60.0,12.9,Good,Good,Good,Moderate,Moderate,53,Moderate
698,2015-12-05,12,Saturday,False,3.6,-8.2,-3.1,0.0,0.0,10.3,1.0,44.0,0.025,39.0,9.5,Good,Good,Good,Good,Good,42,Good
699,2015-12-06,12,Sunday,False,6.4,-12.7,-3.8,0.0,0.0,12.2,1.1,46.0,0.025,26.0,4.1,Good,Good,Good,Good,Good,43,Good
700,2015-12-07,12,Monday,False,8.9,-9.4,0.4,0.3,0.0,12.2,1.3,51.0,0.009,98.0,8.7,Good,Good,Good,Moderate,Good,72,Moderate
701,2015-12-08,12,Tuesday,False,9.6,-0.3,3.9,0.0,0.0,9.4,1.2,44.0,0.014,66.0,8.9,Good,Good,Good,Moderate,Good,56,Moderate
702,2015-12-09,12,Wednesday,False,10.1,-4.0,3.5,0.0,0.0,12.7,1.5,47.0,0.001,102.0,10.3,Good,Good,Good,Moderate,Good,74,Moderate
703,2015-12-10,12,Thursday,False,10.9,-3.1,3.7,2.7,1.12,19.0,1.2,46.0,0.038,119.0,5.6,Good,Good,Good,Moderate,Good,83,Moderate
704,2015-12-11,12,Friday,False,2.4,-2.0,0.6,0.4,1.96,10.2,0.6,35.0,0.034,18.0,4.2,Good,Good,Good,Good,Good,33,Good
705,2015-12-12,12,Saturday,False,1.9,-8.5,-2.3,0.0,0.0,10.5,0.7,36.0,0.027,19.0,7.2,Good,Good,Good,Good,Good,34,Good
706,2015-12-13,12,Sunday,False,4.1,-9.3,-3.3,0.1,0.35,15.2,0.8,34.0,0.028,22.0,5.1,Good,Good,Good,Good,Good,32,Good
707,2015-12-14,12,Monday,False,-2.2,-4.9,-3.7,0.0,11.41,10.5,0.7,25.0,0.03,7.0,2.0,Good,Good,Good,Good,Good,28,Good
708,2015-12-15,12,Tuesday,False,-2.9,-6.6,-4.8,0.0,3.01,12.7,0.6,18.0,0.026,12.0,3.7,Good,Good,Good,Good,Good,24,Good
709,2015-12-16,12,Wednesday,False,-4.8,-8.3,-6.7,0.0,1.54,7.2,0.7,31.0,0.03,16.0,5.6,Good,Good,Good,Good,Good,29,Good
710,2015-12-17,12,Thursday,False,-3.0,-8.3,-5.7,0.0,0.28,9.2,0.9,79.0,0.025,51.0,8.9,Good,Moderate,Good,Good,Good,78,Moderate
711,2015-12-18,12,Friday,False,3.9,-7.6,-2.2,0.0,0.0,11.0,1.3,47.0,0.021,64.0,10.3,Good,Good,Good,Moderate,Good,55,Moderate
712,2015-12-19,12,Saturday,False,2.6,-11.7,-5.4,0.0,0.0,13.2,1.3,40.0,0.021,36.0,5.8,Good,Good,Good,Good,Good,38,Good
713,2015-12-20,12,Sunday,False,0.8,-5.6,-2.4,0.0,2.94,10.5,0.7,35.0,0.028,14.0,5.1,Good,Good,Good,Good,Good,33,Good
714,2015-12-21,12,Monday,False,0.7,-4.0,-1.0,1.5,3.92,16.3,0.6,29.0,0.034,7.0,2.2,Good,Good,Good,Good,Good,31,Good
715,2015-12-22,12,Tuesday,False,1.3,-0.7,0.3,2.8,9.59,10.4,0.8,37.0,0.03,12.0,4.0,Good,Good,Good,Good,Good,35,Good
716,2015-12-23,12,Wednesday,False,-2.0,-8.3,-4.3,0.1,2.8,13.0,0.7,35.0,0.033,15.0,4.2,Good,Good,Good,Good,Good,33,Good
717,2015-12-24,12,Thursday,False,-3.3,-14.7,-8.6,0.0,0.63,9.8,0.8,35.0,0.031,27.0,4.0,Good,Good,Good,Good,Good,33,Good
718,2015-12-25,12,Friday,False,-6.4,-9.3,-7.6,0.0,3.01,13.0,0.7,37.0,0.032,15.0,3.4,Good,Good,Good,Good,Good,35,Good
719,2015-12-26,12,Saturday,False,-8.1,-15.0,-10.6,0.0,0.0,11.2,0.8,35.0,0.028,24.0,7.5,Good,Good,Good,Good,Good,33,Good
720,2015-12-27,12,Sunday,False,-11.5,-22.4,-16.9,0.0,0.0,6.2,0.9,43.0,0.029,35.0,13.1,Good,Good,Good,Good,Moderate,53,Moderate
721,2015-12-28,12,Monday,False,-7.8,-18.5,-12.6,0.0,0.35,5.4,1.0,49.0,0.019,45.0,23.7,Good,Good,Good,Good,Moderate,75,Moderate
722,2015-12-29,12,Tuesday,False,-9.0,-13.3,-10.9,0.0,0.84,5.6,1.0,44.0,0.022,48.0,35.2,Good,Good,Good,Good,Moderate,100,Moderate
723,2015-12-30,12,Wednesday,False,-6.5,-13.7,-10.1,0.0,0.42,6.0,0.8,36.0,0.022,42.0,27.8,Good,Good,Good,Good,Moderate,84,Moderate
724,2015-12-31,12,Thursday,False,-9.0,-15.0,-11.5,0.0,0.0,6.6,0.9,45.0,0.026,36.0,22.5,Good,Good,Good,Good,Moderate,73,Moderate
725,2016-01-01,1,Friday,False,-10.5,-21.1,-15.9,0.0,0.0,7.5,0.9,48.0,0.031,36.0,25.8,Good,Good,Good,Good,Moderate,80,Moderate
726,2016-01-02,1,Saturday,True,-4.5,-16.6,-11.3,0.0,0.0,8.7,1.1,59.0,0.018,28.214876033057852,28.5,Good,Moderate,Good,Good,Moderate,85,Moderate
727,2016-01-03,1,Sunday,True,-0.8,-11.2,-6.4,0.0,0.0,8.6,1.2,57.0,0.017,28.214876033057852,36.6,Good,Moderate,Good,Good,Unhealthy for Sensitive Groups,104,Unhealthy for Sensitive Groups
728,2016-01-04,1,Monday,False,2.2,-8.0,-3.2,0.7,0.14,9.0,1.3,60.0,0.012,57.0,31.0,Good,Moderate,Good,Moderate,Moderate,91,Moderate
729,2016-01-05,1,Tuesday,True,2.8,-3.3,-1.0,0.0,0.21,9.2,1.3,50.0,0.018,28.214876033057852,9.9,Good,Good,Good,Good,Good,47,Good
730,2016-01-06,1,Wednesday,True,1.9,-3.7,-0.5,0.5,2.1,8.2,1.2,66.0,0.027,28.214876033057852,5.7,Good,Moderate,Good,Good,Good,64,Moderate
731,2016-01-07,1,Thursday,False,1.2,-2.6,-0.6,0.1,5.32,7.1,0.6,63.0,0.028,6.0,3.9,Good,Moderate,Good,Good,Good,61,Moderate
732,2016-01-08,1,Friday,True,-1.2,-3.6,-2.4,0.0,3.15,9.2,0.3,34.0,0.022,28.214876033057852,5.7,Good,Good,Good,Good,Good,32,Good
733,2016-01-09,1,Saturday,True,-1.5,-7.6,-3.9,0.0,0.0,6.2,0.4,36.0,0.025,28.214876033057852,8.9,Good,Good,Good,Good,Good,37,Good
734,2016-01-10,1,Sunday,False,-4.6,-13.1,-9.7,0.0,0.07,6.2,0.4,31.0,0.028,14.0,9.6,Good,Good,Good,Good,Good,40,Good
735,2016-01-11,1,Monday,True,-7.6,-13.8,-11.3,0.0,0.0,5.1,0.4,37.0,0.027,28.214876033057852,11.2,Good,Good,Good,Good,Good,47,Good
736,2016-01-12,1,Tuesday,True,-4.8,-15.7,-10.5,0.0,0.0,6.9,0.4,40.0,0.024,28.214876033057852,13.8,Good,Good,Good,Good,Moderate,55,Moderate
737,2016-01-13,1,Wednesday,True,-0.9,-15.3,-8.1,0.0,0.0,8.9,0.8,45.0,0.015,28.214876033057852,20.2,Good,Good,Good,Good,Moderate,68,Moderate
738,2016-01-14,1,Thursday,True,-2.4,-6.2,-4.6,0.0,1.68,7.0,0.7,43.0,0.019,28.214876033057852,23.6,Good,Good,Good,Good,Moderate,75,Moderate
739,2016-01-15,1,Friday,True,-1.1,-5.4,-3.3,0.2,2.94,7.8,0.6,41.0,0.028,28.214876033057852,12.452290076335878,Good,Good,Good,Good,Moderate,52,Moderate
740,2016-01-16,1,Saturday,False,-0.8,-8.1,-3.3,0.3,2.03,10.0,0.5,36.0,0.026,12.0,8.5,Good,Good,Good,Good,Good,35,Good
741,2016-01-17,1,Sunday,True,1.8,-3.5,-1.3,0.2,0.14,8.9,0.5,37.0,0.019,28.214876033057852,10.9,Good,Good,Good,Good,Good,45,Good
742,2016-01-18,1,Monday,True,2.1,-3.1,-0.5,0.2,5.25,9.2,0.6,40.0,0.013,28.214876033057852,10.8,Good,Good,Good,Good,Good,45,Good
743,2016-01-19,1,Tuesday,False,2.7,-3.9,-0.7,0.0,0.7,12.9,0.5,45.0,0.035,6.0,8.5,Good,Good,Good,Good,Good,42,Good
744,2016-01-20,1,Wednesday,True,1.5,-5.3,-1.0,0.7,1.75,12.1,0.4,38.0,0.04,28.214876033057852,1.7,Good,Good,Good,Good,Good,37,Good
745,2016-01-21,1,Thursday,True,-0.9,-10.4,-6.2,0.0,0.0,7.2,0.5,45.0,0.026,28.214876033057852,6.2,Good,Good,Good,Good,Good,42,Good
746,2016-01-22,1,Friday,False,2.0,-11.1,-4.9,0.0,0.0,8.9,0.9,45.0,0.023,6.0,11.8,Good,Good,Good,Good,Good,49,Good
747,2016-01-23,1,Saturday,True,3.3,-7.8,-1.9,0.3,3.85,10.2,0.9,38.0,0.022,28.214876033057852,7.8,Good,Good,Good,Good,Good,36,Good
748,2016-01-24,1,Sunday,True,0.2,-2.0,-1.1,0.0,6.02,6.8,0.4,29.0,0.029,28.214876033057852,7.5,Good,Good,Good,Good,Good,31,Good
749,2016-01-25,1,Monday,False,-0.8,-6.3,-3.4,0.0,0.07,5.3,0.6,48.0,0.032,13.0,8.2,Good,Good,Good,Good,Good,45,Good
750,2016-01-26,1,Tuesday,True,-4.3,-11.7,-8.4,0.0,0.0,4.6,0.5,45.0,0.028,28.214876033057852,13.9,Good,Good,Good,Good,Moderate,55,Moderate
751,2016-01-27,1,Wednesday,True,-4.2,-12.8,-8.8,0.0,0.0,6.1,0.7,46.0,0.023,28.214876033057852,21.2,Good,Good,Good,Good,Moderate,70,Moderate
