aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
54,381.7,2023-03-07:15,26.0,51.2,11.0,8.25,0.5,2023-03-07T08:00:00,2023-03-07T15:00:00,1678201200
53,343.5,2023-03-07:14,27.8,47.2,11.0,8.25,0.2,2023-03-07T07:00:00,2023-03-07T14:00:00,1678197600
63,381.7,2023-03-07:13,26.3,48.8,11.0,8.25,3.5,2023-03-07T06:00:00,2023-03-07T13:00:00,1678194000
55,229.0,2023-03-07:12,21.6,56.0,11.0,8.25,5.0,2023-03-07T05:00:00,2023-03-07T12:00:00,1678190400
37,171.8,2023-03-07:11,18.8,58.4,11.3,8.9,0.0,2023-03-07T04:00:00,2023-03-07T11:00:00,1678186800
49,190.8,2023-03-07:10,15.5,65.2,11.7,8.75,5.0,2023-03-07T03:00:00,2023-03-07T10:00:00,1678183200
43,190.8,2023-03-07:09,11.3,73.2,12.0,10.4,5.0,2023-03-07T02:00:00,2023-03-07T09:00:00,1678179600
33,190.8,2023-03-07:08,11.9,67.6,12.3,7.9,5.3,2023-03-07T01:00:00,2023-03-07T08:00:00,1678176000
32,190.8,2023-03-07:07,10.5,68.8,12.7,5.9,0.0,2023-03-07T00:00:00,2023-03-07T07:00:00,1678172400
33,152.7,2023-03-07:06,9.1,72.4,13.0,6.2,6.0,2023-03-06T23:00:00,2023-03-07T06:00:00,1678168800
36,114.5,2023-03-07:05,7.3,77.2,13.0,4.8,6.3,2023-03-06T22:00:00,2023-03-07T05:00:00,1678165200
38,114.5,2023-03-07:04,7.8,82.0,13.0,5.0,6.7,2023-03-06T21:00:00,2023-03-07T04:00:00,1678161600
38,152.7,2023-03-07:03,8.3,82.4,13.0,2.8,7.0,2023-03-06T20:00:00,2023-03-07T03:00:00,1678158000
37,152.7,2023-03-07:02,9.5,79.6,11.3,4.9,0.0,2023-03-06T19:00:00,2023-03-07T02:00:00,1678154400
39,152.7,2023-03-07:01,7.8,85.2,9.7,8.0,0.0,2023-03-06T18:00:00,2023-03-07T01:00:00,1678150800
43,152.7,2023-03-07:00,6.7,93.2,8.0,5.4,0.0,2023-03-06T17:00:00,2023-03-07T00:00:00,1678147200
45,190.8,2023-03-06:23,5.2,97.2,7.7,6.1,0.0,2023-03-06T16:00:00,2023-03-06T23:00:00,1678143600
45,114.5,2023-03-06:22,5.1,96.8,7.0,4.8,0.0,2023-03-06T15:00:00,2023-03-06T22:00:00,1678140000
46,114.5,2023-03-06:21,3.9,98.4,7.0,4.3,0.0,2023-03-06T14:00:00,2023-03-06T21:00:00,1678136400
45,57.3,2023-03-06:20,4.4,96.5,6.7,4.6,0.1,2023-03-06T13:00:00,2023-03-06T20:00:00,1678132800
45,190.8,2023-03-06:19,4.4,96.4,7.0,3.8,0.0,2023-03-06T12:00:00,2023-03-06T19:00:00,1678129200
43,267.2,2023-03-06:18,6.8,92.0,6.0,5.4,0.1,2023-03-06T11:00:00,2023-03-06T18:00:00,1678125600
41,267.2,2023-03-06:17,8.1,89.2,8.7,4.4,0.0,2023-03-06T10:00:00,2023-03-06T17:00:00,1678122000
38,343.5,2023-03-06:16,13.0,82.8,11.3,8.2,0.0,2023-03-06T09:00:00,2023-03-06T16:00:00,1678118400
33,458.0,2023-03-06:15,20.1,72.0,14.0,7.5,0.0,2023-03-06T08:00:00,2023-03-06T15:00:00,1678114800
31,496.2,2023-03-06:14,23.6,67.2,11.0,5.9,0.0,2023-03-06T07:00:00,2023-03-06T14:00:00,1678111200
35,305.3,2023-03-06:13,12.5,76.4,8.0,4.5,0.0,2023-03-06T06:00:00,2023-03-06T13:00:00,1678107600
38,229.0,2023-03-06:12,11.1,83.2,5.0,4.0,0.0,2023-03-06T05:00:00,2023-03-06T12:00:00,1678104000
40,114.5,2023-03-06:11,5.2,86.4,9.0,5.9,0.0,2023-03-06T04:00:00,2023-03-06T11:00:00,1678100400
41,190.8,2023-03-06:10,7.2,88.8,13.0,4.0,0.0,2023-03-06T03:00:00,2023-03-06T10:00:00,1678096800
60,152.7,2023-03-06:09,4.9,92.8,17.0,16.4,0.0,2023-03-06T02:00:00,2023-03-06T09:00:00,1678093200
43,152.7,2023-03-06:08,4.3,94.0,16.3,8.2,0.0,2023-03-06T01:00:00,2023-03-06T08:00:00,1678089600
56,152.7,2023-03-06:07,3.4,89.6,15.7,15.0,0.0,2023-03-06T00:00:00,2023-03-06T07:00:00,1678086000
39,152.7,2023-03-06:06,4.4,84.4,15.0,4.9,0.0,2023-03-05T23:00:00,2023-03-06T06:00:00,1678082400
36,190.8,2023-03-06:05,8.7,76.8,14.7,7.0,0.0,2023-03-05T22:00:00,2023-03-06T05:00:00,1678078800
36,190.8,2023-03-06:04,9.3,77.6,14.3,6.2,0.0,2023-03-05T21:00:00,2023-03-06T04:00:00,1678075200
36,267.2,2023-03-06:03,10.6,78.0,14.0,8.0,0.0,2023-03-05T20:00:00,2023-03-06T03:00:00,1678071600
39,190.8,2023-03-06:02,6.6,84.4,12.3,5.6,0.1,2023-03-05T19:00:00,2023-03-06T02:00:00,1678068000
41,190.8,2023-03-06:01,5.1,88.8,10.7,8.0,0.0,2023-03-05T18:00:00,2023-03-06T01:00:00,1678064400
52,152.7,2023-03-06:00,3.6,94.0,9.0,6.75,0.0,2023-03-05T17:00:00,2023-03-06T00:00:00,1678060800
44,152.7,2023-03-05:23,3.3,96.0,8.3,5.6,0.0,2023-03-05T16:00:00,2023-03-05T23:00:00,1678057200
45,152.7,2023-03-05:22,3.0,97.2,6.0,5.4,0.0,2023-03-05T15:00:00,2023-03-05T22:00:00,1678053600
45,190.8,2023-03-05:21,3.2,96.8,7.0,4.7,0.1,2023-03-05T14:00:00,2023-03-05T21:00:00,1678050000
44,190.8,2023-03-05:20,3.0,94.4,8.0,4.5,0.1,2023-03-05T13:00:00,2023-03-05T20:00:00,1678046400
42,229.0,2023-03-05:19,3.6,91.6,9.0,9.0,4.7,2023-03-05T12:00:00,2023-03-05T19:00:00,1678042800
41,229.0,2023-03-05:18,4.4,89.6,10.0,6.3,7.0,2023-03-05T11:00:00,2023-03-05T18:00:00,1678039200
40,190.8,2023-03-05:17,4.8,87.2,12.7,5.5,4.7,2023-03-05T10:00:00,2023-03-05T17:00:00,1678035600
39,267.2,2023-03-05:16,7.1,83.6,15.3,5.9,0.0,2023-03-05T09:00:00,2023-03-05T16:00:00,1678032000
37,267.2,2023-03-05:15,10.3,79.2,18.0,6.3,0.0,2023-03-05T08:00:00,2023-03-05T15:00:00,1678028400
36,267.2,2023-03-05:14,10.4,78.4,17.3,6.2,0.0,2023-03-05T07:00:00,2023-03-05T14:00:00,1678024800
39,190.8,2023-03-05:13,6.3,84.8,16.7,4.9,0.0,2023-03-05T06:00:00,2023-03-05T13:00:00,1678021200
46,152.7,2023-03-05:12,8.2,80.8,16.0,11.0,0.0,2023-03-05T05:00:00,2023-03-05T12:00:00,1678017600
38,152.7,2023-03-05:11,3.3,83.2,14.7,2.9,0.0,2023-03-05T04:00:00,2023-03-05T11:00:00,1678014000
46,152.7,2023-03-05:10,4.2,88.4,13.3,11.0,0.1,2023-03-05T03:00:00,2023-03-05T10:00:00,1678010400
39,152.7,2023-03-05:09,6.0,83.6,12.0,2.8,0.1,2023-03-05T02:00:00,2023-03-05T09:00:00,1678006800
40,152.7,2023-03-05:08,6.2,87.2,13.0,5.1,0.1,2023-03-05T01:00:00,2023-03-05T08:00:00,1678003200
43,152.7,2023-03-05:07,4.5,93.2,14.0,1.7,0.1,2023-03-05T00:00:00,2023-03-05T07:00:00,1677999600
41,190.8,2023-03-05:06,5.5,89.6,15.0,2.9,0.0,2023-03-04T23:00:00,2023-03-05T06:00:00,1677996000
40,152.7,2023-03-05:05,3.5,87.2,16.0,3.0,0.1,2023-03-04T22:00:00,2023-03-05T05:00:00,1677992400
39,190.8,2023-03-05:04,6.2,83.6,17.0,3.8,0.2,2023-03-04T21:00:00,2023-03-05T04:00:00,1677988800
40,190.8,2023-03-05:03,4.7,86.8,18.0,9.0,18.0,2023-03-04T20:00:00,2023-03-05T03:00:00,1677985200
39,190.8,2023-03-05:02,6.3,84.0,15.0,7.1,0.1,2023-03-04T19:00:00,2023-03-05T02:00:00,1677981600
52,190.8,2023-03-05:01,5.7,82.4,17.3,13.0,0.1,2023-03-04T18:00:00,2023-03-05T01:00:00,1677978000
38,152.7,2023-03-05:00,3.7,82.8,17.0,4.1,0.1,2023-03-04T17:00:00,2023-03-05T00:00:00,1677974400
38,190.8,2023-03-04:23,3.9,82.0,16.7,4.0,0.0,2023-03-04T16:00:00,2023-03-04T23:00:00,1677970800
39,190.8,2023-03-04:22,5.1,84.4,12.0,7.0,0.0,2023-03-04T15:00:00,2023-03-04T22:00:00,1677967200
38,229.0,2023-03-04:21,6.8,83.2,16.0,5.0,0.1,2023-03-04T14:00:00,2023-03-04T21:00:00,1677963600
39,229.0,2023-03-04:20,5.8,85.2,17.0,6.8,0.1,2023-03-04T13:00:00,2023-03-04T20:00:00,1677960000
38,267.2,2023-03-04:19,7.0,81.6,18.0,8.0,0.4,2023-03-04T12:00:00,2023-03-04T19:00:00,1677956400
37,229.0,2023-03-04:18,6.9,80.4,19.0,7.3,0.5,2023-03-04T11:00:00,2023-03-04T18:00:00,1677952800
36,229.0,2023-03-04:17,7.8,78.4,17.7,8.4,0.5,2023-03-04T10:00:00,2023-03-04T17:00:00,1677949200
38,305.3,2023-03-04:16,11.9,73.2,16.3,9.1,0.2,2023-03-04T09:00:00,2023-03-04T16:00:00,1677945600
37,305.3,2023-03-04:15,13.9,68.8,15.0,8.9,0.1,2023-03-04T08:00:00,2023-03-04T15:00:00,1677942000
35,229.0,2023-03-04:14,12.1,70.4,13.7,8.5,0.1,2023-03-04T07:00:00,2023-03-04T14:00:00,1677938400
42,305.3,2023-03-04:13,16.3,62.4,11.0,10.2,0.0,2023-03-04T06:00:00,2023-03-04T13:00:00,1677934800
51,305.3,2023-03-04:12,16.5,63.2,11.0,8.25,0.0,2023-03-04T05:00:00,2023-03-04T12:00:00,1677931200
48,343.5,2023-03-04:11,8.7,57.5,12.3,11.5,0.0,2023-03-04T04:00:00,2023-03-04T11:00:00,1677927600
54,229.0,2023-03-04:10,16.4,61.6,13.7,10.25,0.1,2023-03-04T03:00:00,2023-03-04T10:00:00,1677924000
58,419.8,2023-03-04:09,23.4,53.6,15.0,11.25,0.1,2023-03-04T02:00:00,2023-03-04T09:00:00,1677920400
51,496.2,2023-03-04:08,28.2,44.8,20.7,12.5,0.2,2023-03-04T01:00:00,2023-03-04T08:00:00,1677916800
50,458.0,2023-03-04:07,27.8,43.2,26.3,12.2,0.2,2023-03-04T00:00:00,2023-03-04T07:00:00,1677913200
49,496.2,2023-03-04:06,27.6,43.2,32.0,11.7,0.2,2023-03-03T23:00:00,2023-03-04T06:00:00,1677909600
46,458.0,2023-03-04:05,25.2,47.6,31.7,11.0,0.1,2023-03-03T22:00:00,2023-03-04T05:00:00,1677906000
40,496.2,2023-03-04:04,28.2,42.0,31.3,9.6,0.2,2023-03-03T21:00:00,2023-03-04T04:00:00,1677902400
42,381.7,2023-03-04:03,25.9,45.2,31.0,10.2,0.0,2023-03-03T20:00:00,2023-03-04T03:00:00,1677898800
32,267.2,2023-03-04:02,15.2,62.0,28.0,7.7,0.0,2023-03-03T19:00:00,2023-03-04T02:00:00,1677895200
37,152.7,2023-03-04:01,7.5,74.8,25.0,9.0,0.0,2023-03-03T18:00:00,2023-03-04T01:00:00,1677891600
37,152.7,2023-03-04:00,5.8,80.0,22.0,4.7,0.0,2023-03-03T17:00:00,2023-03-04T00:00:00,1677888000
39,190.8,2023-03-03:23,3.8,83.6,20.7,4.0,0.0,2023-03-03T16:00:00,2023-03-03T23:00:00,1677884400
39,152.7,2023-03-03:22,3.2,84.4,19.3,3.2,0.3,2023-03-03T15:00:00,2023-03-03T22:00:00,1677880800
38,152.7,2023-03-03:21,3.2,82.8,18.0,3.2,0.4,2023-03-03T14:00:00,2023-03-03T21:00:00,1677877200
38,152.7,2023-03-03:20,4.2,81.2,19.0,6.3,1.5,2023-03-03T13:00:00,2023-03-03T20:00:00,1677873600
37,152.7,2023-03-03:19,4.8,79.6,20.0,6.8,0.2,2023-03-03T12:00:00,2023-03-03T19:00:00,1677870000
37,152.7,2023-03-03:18,5.1,80.0,21.0,5.0,0.1,2023-03-03T11:00:00,2023-03-03T18:00:00,1677866400
36,190.8,2023-03-03:17,7.5,77.2,22.7,6.4,0.6,2023-03-03T10:00:00,2023-03-03T17:00:00,1677862800
36,267.2,2023-03-03:16,14.4,67.2,24.3,8.6,0.5,2023-03-03T09:00:00,2023-03-03T16:00:00,1677859200
33,381.7,2023-03-03:15,22.5,52.4,26.0,8.0,0.2,2023-03-03T08:00:00,2023-03-03T15:00:00,1677855600
28,381.7,2023-03-03:14,23.8,48.8,19.7,6.7,0.0,2023-03-03T07:00:00,2023-03-03T14:00:00,1677852000
37,343.5,2023-03-03:13,22.4,50.4,13.3,8.8,0.1,2023-03-03T06:00:00,2023-03-03T13:00:00,1677848400
36,267.2,2023-03-03:12,16.8,58.8,7.0,5.25,0.0,2023-03-03T05:00:00,2023-03-03T12:00:00,1677844800
37,267.2,2023-03-03:11,15.3,70.7,14.0,8.9,0.0,2023-03-03T04:00:00,2023-03-03T11:00:00,1677841200
38,267.2,2023-03-03:10,15.6,60.4,20.3,9.2,0.0,2023-03-03T03:00:00,2023-03-03T10:00:00,1677837600
48,267.2,2023-03-03:09,16.8,57.6,27.0,11.5,0.1,2023-03-03T02:00:00,2023-03-03T09:00:00,1677834000
38,305.3,2023-03-03:08,17.3,58.8,21.3,9.1,0.1,2023-03-03T01:00:00,2023-03-03T08:00:00,1677830400
40,343.5,2023-03-03:07,20.7,55.6,15.7,9.6,0.0,2023-03-03T00:00:00,2023-03-03T07:00:00,1677826800
33,343.5,2023-03-03:06,17.8,60.4,10.0,8.0,0.0,2023-03-02T23:00:00,2023-03-03T06:00:00,1677823200
52,343.5,2023-03-03:05,21.8,54.0,13.7,13.0,0.0,2023-03-02T22:00:00,2023-03-03T05:00:00,1677819600
32,305.3,2023-03-03:04,20.6,56.0,17.3,7.8,0.0,2023-03-02T21:00:00,2023-03-03T04:00:00,1677816000
38,305.3,2023-03-03:03,18.7,57.6,21.0,9.2,0.0,2023-03-02T20:00:00,2023-03-03T03:00:00,1677812400
37,267.2,2023-03-03:02,11.6,69.6,19.0,9.0,1.3,2023-03-02T19:00:00,2023-03-03T02:00:00,1677808800
50,229.0,2023-03-03:01,8.5,78.8,17.0,12.0,2.7,2023-03-02T18:00:00,2023-03-03T01:00:00,1677805200
39,152.7,2023-03-03:00,7.0,84.0,15.0,8.0,4.0,2023-03-02T17:00:00,2023-03-03T00:00:00,1677801600
40,152.7,2023-03-02:23,5.7,86.0,13.3,8.0,0.0,2023-03-02T16:00:00,2023-03-02T23:00:00,1677798000
42,152.7,2023-03-02:22,4.8,87.2,15.0,10.0,0.0,2023-03-02T15:00:00,2023-03-02T22:00:00,1677794400
39,190.8,2023-03-02:21,6.7,84.8,10.0,6.0,0.0,2023-03-02T14:00:00,2023-03-02T21:00:00,1677790800
38,152.7,2023-03-02:20,5.4,82.8,9.0,6.9,0.0,2023-03-02T13:00:00,2023-03-02T20:00:00,1677787200
38,152.7,2023-03-02:19,4.7,83.2,8.0,5.9,0.0,2023-03-02T12:00:00,2023-03-02T19:00:00,1677783600
37,152.7,2023-03-02:18,4.8,80.0,7.0,6.0,0.0,2023-03-02T11:00:00,2023-03-02T18:00:00,1677780000
36,152.7,2023-03-02:17,5.5,78.0,7.0,4.2,0.0,2023-03-02T10:00:00,2023-03-02T17:00:00,1677776400
34,229.0,2023-03-02:16,9.5,73.2,7.0,6.4,0.1,2023-03-02T09:00:00,2023-03-02T16:00:00,1677772800
37,229.0,2023-03-02:15,15.7,63.2,7.0,5.25,0.1,2023-03-02T08:00:00,2023-03-02T15:00:00,1677769200
26,343.5,2023-03-02:14,19.0,55.6,7.7,5.3,0.0,2023-03-02T07:00:00,2023-03-02T14:00:00,1677765600
29,190.8,2023-03-02:13,12.4,62.8,8.3,6.0,0.0,2023-03-02T06:00:00,2023-03-02T13:00:00,1677762000
31,190.8,2023-03-02:12,10.0,66.4,9.0,6.3,0.0,2023-03-02T05:00:00,2023-03-02T12:00:00,1677758400
34,152.7,2023-03-02:11,6.0,72.8,10.7,7.4,2.7,2023-03-02T04:00:00,2023-03-02T11:00:00,1677754800
33,152.7,2023-03-02:10,5.9,72.4,12.3,6.3,5.3,2023-03-02T03:00:00,2023-03-02T10:00:00,1677751200
37,152.7,2023-03-02:09,6.2,71.6,14.0,9.0,8.0,2023-03-02T02:00:00,2023-03-02T09:00:00,1677747600
34,152.7,2023-03-02:08,5.5,73.6,15.7,4.8,5.3,2023-03-02T01:00:00,2023-03-02T08:00:00,1677744000
33,152.7,2023-03-02:07,8.1,70.8,17.3,6.7,2.7,2023-03-02T00:00:00,2023-03-02T07:00:00,1677740400
34,190.8,2023-03-02:06,6.8,72.8,19.0,7.2,0.0,2023-03-01T23:00:00,2023-03-02T06:00:00,1677736800
35,190.8,2023-03-02:05,7.3,75.2,18.3,6.5,0.0,2023-03-01T22:00:00,2023-03-02T05:00:00,1677733200
37,190.8,2023-03-02:04,7.9,80.0,17.7,9.0,0.0,2023-03-01T21:00:00,2023-03-02T04:00:00,1677729600
38,190.8,2023-03-02:03,8.8,80.8,17.0,9.1,0.0,2023-03-01T20:00:00,2023-03-02T03:00:00,1677726000
37,190.8,2023-03-02:02,9.5,79.6,15.0,9.0,0.0,2023-03-01T19:00:00,2023-03-02T02:00:00,1677722400
50,190.8,2023-03-02:01,9.7,78.0,13.0,12.0,0.0,2023-03-01T18:00:00,2023-03-02T01:00:00,1677718800
35,190.8,2023-03-02:00,10.6,76.4,11.0,7.2,0.0,2023-03-01T17:00:00,2023-03-02T00:00:00,1677715200
37,229.0,2023-03-01:23,10.6,76.0,8.7,6.5,0.0,2023-03-01T16:00:00,2023-03-01T23:00:00,1677711600
35,229.0,2023-03-01:22,10.0,76.4,6.3,4.75,0.0,2023-03-01T15:00:00,2023-03-01T22:00:00,1677708000
36,229.0,2023-03-01:21,9.7,76.8,4.0,3.0,0.0,2023-03-01T14:00:00,2023-03-01T21:00:00,1677704400
36,152.7,2023-03-01:20,7.8,78.4,4.0,3.0,0.0,2023-03-01T13:00:00,2023-03-01T20:00:00,1677700800
37,190.8,2023-03-01:19,7.8,78.4,15.0,9.0,0.0,2023-03-01T12:00:00,2023-03-01T19:00:00,1677697200
36,190.8,2023-03-01:18,7.9,76.8,7.0,3.6,0.0,2023-03-01T11:00:00,2023-03-01T18:00:00,1677693600
35,190.8,2023-03-01:17,7.9,76.4,8.0,5.0,0.1,2023-03-01T10:00:00,2023-03-01T17:00:00,1677690000
35,229.0,2023-03-01:16,8.4,75.6,2.3,1.75,0.1,2023-03-01T09:00:00,2023-03-01T16:00:00,1677686400
33,229.0,2023-03-01:15,10.6,71.6,0.0,0.0,0.2,2023-03-01T08:00:00,2023-03-01T15:00:00,1677682800
34,190.8,2023-03-01:14,9.2,74.0,0.0,0.0,0.1,2023-03-01T07:00:00,2023-03-01T14:00:00,1677679200
37,190.8,2023-03-01:13,6.7,79.2,10.0,2.8,0.2,2023-03-01T06:00:00,2023-03-01T13:00:00,1677675600
37,190.8,2023-03-01:12,6.0,80.8,6.0,3.8,0.1,2023-03-01T05:00:00,2023-03-01T12:00:00,1677672000
39,190.8,2023-03-01:11,3.4,85.2,4.7,3.5,0.1,2023-03-01T04:00:00,2023-03-01T11:00:00,1677668400
40,152.7,2023-03-01:10,3.5,86.0,2.0,1.5,0.2,2023-03-01T03:00:00,2023-03-01T10:00:00,1677664800
39,152.7,2023-03-01:09,3.8,85.2,2.0,1.5,0.1,2023-03-01T02:00:00,2023-03-01T09:00:00,1677661200
39,190.8,2023-03-01:08,4.1,85.2,8.0,3.6,0.0,2023-03-01T01:00:00,2023-03-01T08:00:00,1677657600
39,190.8,2023-03-01:07,4.3,84.8,4.7,4.0,0.0,2023-03-01T00:00:00,2023-03-01T07:00:00,1677654000
45,267.2,2023-04-30:06,13.2,64.0,27.0,10.9,0.8,2023-04-30T00:00:00,2023-04-30T06:00:00,1682834400
51,305.3,2023-04-30:05,13.2,70.8,26.0,12.3,0.9,2023-04-29T23:00:00,2023-04-30T05:00:00,1682830800
50,267.2,2023-04-30:04,14.6,71.2,25.0,12.2,0.8,2023-04-29T22:00:00,2023-04-30T04:00:00,1682827200
38,152.7,2023-04-30:03,10.3,83.2,24.0,8.2,0.8,2023-04-29T21:00:00,2023-04-30T03:00:00,1682823600
46,190.8,2023-04-30:02,10.0,93.2,29.0,11.0,0.8,2023-04-29T20:00:00,2023-04-30T02:00:00,1682820000
54,76.3,2023-04-30:01,4.3,115.2,20.7,14.0,0.8,2023-04-29T19:00:00,2023-04-30T01:00:00,1682816400
51,114.5,2023-04-30:00,3.4,120.8,19.0,8.6,0.8,2023-04-29T18:00:00,2023-04-30T00:00:00,1682812800
56,114.5,2023-04-29:23,3.3,124.8,17.3,8.0,0.8,2023-04-29T17:00:00,2023-04-29T23:00:00,1682809200
62,114.5,2023-04-29:22,3.6,129.6,23.0,8.8,0.9,2023-04-29T16:00:00,2023-04-29T22:00:00,1682805600
59,152.7,2023-04-29:21,3.9,127.2,14.0,9.3,0.6,2023-04-29T15:00:00,2023-04-29T21:00:00,1682802000
53,114.5,2023-04-29:20,3.9,122.8,14.0,9.5,0.8,2023-04-29T14:00:00,2023-04-29T20:00:00,1682798400
52,114.5,2023-04-29:19,4.6,122.0,14.0,9.2,0.8,2023-04-29T13:00:00,2023-04-29T19:00:00,1682794800
54,152.7,2023-04-29:18,6.0,116.0,14.0,8.8,0.8,2023-04-29T12:00:00,2023-04-29T18:00:00,1682791200
51,152.7,2023-04-29:17,7.8,109.2,19.3,11.5,0.9,2023-04-29T11:00:00,2023-04-29T17:00:00,1682787600
50,114.5,2023-04-29:16,7.2,103.6,24.7,12.2,0.8,2023-04-29T10:00:00,2023-04-29T16:00:00,1682784000
45,114.5,2023-04-29:15,9.4,88.4,30.0,10.7,0.8,2023-04-29T09:00:00,2023-04-29T15:00:00,1682780400
44,229.0,2023-04-29:14,14.9,74.8,30.3,10.5,0.8,2023-04-29T08:00:00,2023-04-29T14:00:00,1682776800
43,267.2,2023-04-29:13,17.9,62.4,30.7,10.3,0.9,2023-04-29T07:00:00,2023-04-29T13:00:00,1682773200
42,229.0,2023-04-29:12,18.7,55.2,31.0,10.2,0.6,2023-04-29T06:00:00,2023-04-29T12:00:00,1682769600
38,114.5,2023-04-29:11,13.3,53.5,32.0,9.2,0.6,2023-04-29T05:00:00,2023-04-29T11:00:00,1682766000
42,190.8,2023-04-29:10,14.0,61.2,33.0,10.0,0.6,2023-04-29T04:00:00,2023-04-29T10:00:00,1682762400
40,190.8,2023-04-29:09,13.1,62.8,34.0,9.6,0.6,2023-04-29T03:00:00,2023-04-29T09:00:00,1682758800
51,190.8,2023-04-29:08,13.9,65.2,34.3,12.5,0.6,2023-04-29T02:00:00,2023-04-29T08:00:00,1682755200
41,267.2,2023-04-29:07,16.5,67.6,34.7,9.9,0.6,2023-04-29T01:00:00,2023-04-29T07:00:00,1682751600
46,229.0,2023-04-29:06,15.5,72.0,35.0,11.0,0.6,2023-04-29T00:00:00,2023-04-29T06:00:00,1682748000
45,305.3,2023-04-29:05,19.1,65.6,33.3,10.9,0.8,2023-04-28T23:00:00,2023-04-29T05:00:00,1682744400
49,305.3,2023-04-29:04,20.4,69.6,31.7,11.8,0.6,2023-04-28T22:00:00,2023-04-29T04:00:00,1682740800
53,229.0,2023-04-29:03,17.6,83.6,30.0,13.2,0.6,2023-04-28T21:00:00,2023-04-29T03:00:00,1682737200
53,76.3,2023-04-29:02,8.1,114.4,27.7,9.5,0.8,2023-04-28T20:00:00,2023-04-29T02:00:00,1682733600
59,114.5,2023-04-29:01,6.1,127.2,25.3,11.0,0.9,2023-04-28T19:00:00,2023-04-29T01:00:00,1682730000
64,76.3,2023-04-29:00,4.9,130.8,23.0,7.5,0.9,2023-04-28T18:00:00,2023-04-29T00:00:00,1682726400
68,114.5,2023-04-28:23,4.9,134.0,19.3,7.0,0.9,2023-04-28T17:00:00,2023-04-28T23:00:00,1682722800
65,114.5,2023-04-28:22,5.2,132.0,31.0,8.4,0.8,2023-04-28T16:00:00,2023-04-28T22:00:00,1682719200
62,114.5,2023-04-28:21,5.4,129.6,12.0,8.0,0.8,2023-04-28T15:00:00,2023-04-28T21:00:00,1682715600
60,114.5,2023-04-28:20,5.7,128.4,12.0,8.7,0.6,2023-04-28T14:00:00,2023-04-28T20:00:00,1682712000
56,114.5,2023-04-28:19,6.1,124.8,12.0,10.1,0.6,2023-04-28T13:00:00,2023-04-28T19:00:00,1682708400
50,171.8,2023-04-28:18,5.9,120.0,12.0,6.1,0.6,2023-04-28T12:00:00,2023-04-28T18:00:00,1682704800
52,229.0,2023-04-28:17,7.0,113.2,14.7,6.0,0.6,2023-04-28T11:00:00,2023-04-28T17:00:00,1682701200
49,171.8,2023-04-28:16,7.1,106.8,17.3,5.6,0.6,2023-04-28T10:00:00,2023-04-28T16:00:00,1682697600
44,229.0,2023-04-28:15,10.3,96.0,20.0,4.8,0.6,2023-04-28T09:00:00,2023-04-28T15:00:00,1682694000
40,267.2,2023-04-28:14,14.3,85.6,22.0,5.5,0.5,2023-04-28T08:00:00,2023-04-28T14:00:00,1682690400
35,305.3,2023-04-28:13,18.0,76.0,16.0,6.7,0.6,2023-04-28T07:00:00,2023-04-28T13:00:00,1682686800
38,190.8,2023-04-28:12,12.7,81.2,10.0,5.0,0.4,2023-04-28T06:00:00,2023-04-28T12:00:00,1682683200
43,76.3,2023-04-28:11,6.4,92.0,12.0,3.6,0.5,2023-04-28T05:00:00,2023-04-28T11:00:00,1682679600
44,76.3,2023-04-28:10,3.7,94.8,21.0,8.0,0.5,2023-04-28T04:00:00,2023-04-28T10:00:00,1682676000
46,76.3,2023-04-28:09,3.0,98.8,18.0,4.0,0.5,2023-04-28T03:00:00,2023-04-28T09:00:00,1682672400
45,76.3,2023-04-28:08,2.5,96.8,31.0,5.1,0.5,2023-04-28T02:00:00,2023-04-28T08:00:00,1682668800
48,114.5,2023-04-28:07,2.3,104.0,23.0,5.3,0.6,2023-04-28T01:00:00,2023-04-28T07:00:00,1682665200
44,114.5,2023-04-28:06,2.8,95.2,42.0,7.8,0.6,2023-04-28T00:00:00,2023-04-28T06:00:00,1682661600
37,114.5,2023-04-28:05,4.9,80.8,40.0,8.2,0.8,2023-04-27T23:00:00,2023-04-28T05:00:00,1682658000
50,171.8,2023-04-28:04,6.2,80.0,54.0,9.8,0.8,2023-04-27T22:00:00,2023-04-28T04:00:00,1682654400
43,114.5,2023-04-28:03,6.1,78.4,39.0,10.4,0.8,2023-04-27T21:00:00,2023-04-28T03:00:00,1682650800
38,114.5,2023-04-28:02,4.5,81.2,21.0,6.8,0.8,2023-04-27T20:00:00,2023-04-28T02:00:00,1682647200
39,114.5,2023-04-28:01,3.0,84.8,28.0,7.2,0.5,2023-04-27T19:00:00,2023-04-28T01:00:00,1682643600
41,114.5,2023-04-28:00,2.0,88.0,30.0,5.5,0.6,2023-04-27T18:00:00,2023-04-28T00:00:00,1682640000
41,114.5,2023-04-27:23,2.0,88.4,33.0,4.6,0.6,2023-04-27T17:00:00,2023-04-27T23:00:00,1682636400
42,114.5,2023-04-27:22,2.4,90.0,30.0,5.6,0.6,2023-04-27T16:00:00,2023-04-27T22:00:00,1682632800
50,114.5,2023-04-27:21,2.5,91.2,55.0,5.4,0.6,2023-04-27T15:00:00,2023-04-27T21:00:00,1682629200
