DATE,Month,Day,NA_Correction,MaxTemp,MinTemp,MeanTemp,RainPrecip,SnowPrecip,Wind,CO,NO2,O3,PM10,PM25,CO_LEVEL,NO2_LEVEL,O3_LEVEL,PM10_LEVEL,PM25_LEVEL,AQI,AQI_LEVEL,Year,DailyNumFines,NumPaidFines,TotalFineAmount,AvgPaidFine,Fri,Mon,Sat,Sun,Thurs,Tues,Wed,Term,Enrollment,FullTime,Holiday,Exam
2016-05-29,5,Sunday,True,25.6,11.1,19.3,0.6,0.0,7.4,0.2,11.0,0.057,24.968503937007874,4.4,Good,Good,Moderate,Good,Good,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,10943,4951,0,0
2016-05-30,5,Monday,False,23.5,14.1,18.9,0.1,0.0,14.2,0.2,10.0,0.062,12.0,5.1,Good,Good,Moderate,Good,Good,74,Moderate,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Spring,10943,4951,0,0
2016-05-31,5,Tuesday,True,23.7,13.3,18.6,0.0,0.0,13.9,0.2,21.0,0.067,24.968503937007874,5.093253968253968,Good,Good,Moderate,Good,Good,90,Moderate,2016.0,20.0,20.0,678.0,33.9,0,0,0,0,0,1,0,Spring,10943,4951,0,0
2016-06-01,6,Wednesday,True,26.2,13.0,20.2,0.0,0.0,10.5,0.3,22.0,0.068,29.327935222672064,6.2,Good,Good,Moderate,Good,Good,93,Moderate,2016.0,25.0,18.0,403.0,22.38888888888889,0,0,0,0,0,0,1,Spring,10943,4951,0,0
2016-06-02,6,Thursday,False,30.4,13.5,23.3,0.0,0.0,13.8,0.2,22.0,0.059,19.0,6.3,Good,Good,Moderate,Good,Good,64,Moderate,2016.0,26.0,21.0,694.0,33.04761904761905,0,0,0,0,1,0,0,Spring,10943,4951,0,0
2016-06-03,6,Friday,True,27.9,17.7,23.1,0.0,0.0,14.2,0.2,17.0,0.048,29.327935222672064,7.116666666666666,Good,Good,Good,Good,Good,44,Good,2016.0,19.0,14.0,348.0,24.857142857142858,1,0,0,0,0,0,0,Spring,10943,4951,0,0
2016-06-04,6,Saturday,True,30.5,15.6,24.1,0.0,0.0,9.1,0.2,18.0,0.045,29.327935222672064,4.6,Good,Good,Good,Good,Good,42,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,10943,4951,0,0
2016-06-05,6,Sunday,False,32.9,16.3,25.6,0.0,0.0,9.2,0.2,22.0,0.062,17.0,7.0,Good,Good,Moderate,Good,Good,74,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,10943,4951,0,0
2016-06-06,6,Monday,True,33.9,15.4,25.4,0.0,0.0,14.1,0.2,19.0,0.057,29.327935222672064,7.0,Good,Good,Moderate,Good,Good,58,Moderate,2016.0,21.0,19.0,755.0,39.73684210526316,0,1,0,0,0,0,0,Spring,10943,4951,0,0
2016-06-07,6,Tuesday,True,30.0,17.6,24.5,0.5,0.0,10.6,0.2,24.0,0.062,29.327935222672064,7.116666666666666,Good,Good,Moderate,Good,Good,74,Moderate,2016.0,13.0,9.0,204.0,22.666666666666668,0,0,0,0,0,1,0,Spring,10943,4951,0,0
2016-06-08,6,Wednesday,False,32.1,20.0,26.3,0.0,0.0,7.9,0.2,26.0,0.068,19.0,6.8,Good,Good,Moderate,Good,Good,93,Moderate,2016.0,26.0,23.0,715.0,31.08695652173913,0,0,0,0,0,0,1,Spring,10943,4951,0,0
2016-06-09,6,Thursday,True,34.2,16.0,27.0,0.0,0.0,14.2,0.2,20.0,0.054,29.327935222672064,6.7,Good,Good,Good,Good,Good,50,Good,2016.0,9.0,6.0,179.0,29.83333333333333,0,0,0,0,1,0,0,Spring,10943,4951,0,0
2016-06-10,6,Friday,True,33.3,20.2,27.2,0.0,0.0,22.0,0.2,30.0,0.051,29.327935222672064,6.3,Good,Good,Good,Good,Good,47,Good,2016.0,7.0,7.0,158.0,22.571428571428573,1,0,0,0,0,0,0,Spring,10943,4951,0,0
2016-06-11,6,Saturday,False,24.4,14.8,20.4,14.1,0.0,19.8,0.2,16.0,0.044,15.0,5.6,Good,Good,Good,Good,Good,41,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Spring,10943,4951,0,0
2016-06-12,6,Sunday,True,24.8,10.9,18.4,0.5,0.0,12.5,0.2,16.0,0.057,29.327935222672064,6.0,Good,Good,Moderate,Good,Good,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Spring,10943,4951,0,0
2016-06-13,6,Monday,True,22.2,12.0,17.8,8.4,0.0,9.4,0.1,15.0,0.05,29.327935222672064,5.1,Good,Good,Good,Good,Good,46,Good,2016.0,14.0,14.0,617.0,44.07142857142857,0,1,0,0,0,0,0,Spring,10943,4951,0,0
2016-06-14,6,Tuesday,False,28.3,12.2,21.2,0.0,0.0,20.8,0.2,22.0,0.056,18.0,4.7,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,25.0,22.0,554.0,25.181818181818183,0,0,0,0,0,1,0,Spring,10943,4951,0,1
2016-06-15,6,Wednesday,True,31.2,16.3,23.6,0.0,0.0,29.6,0.2,29.0,0.068,29.327935222672064,8.3,Good,Good,Moderate,Good,Good,93,Moderate,2016.0,25.0,20.0,615.0,30.75,0,0,0,0,0,0,1,Spring,10943,4951,0,1
2016-06-16,6,Thursday,True,28.7,15.9,21.5,0.0,0.0,17.0,0.2,21.0,0.056,29.327935222672064,6.0,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,18.0,18.0,560.0,31.11111111111111,0,0,0,0,1,0,0,Spring,10943,4951,0,1
2016-06-17,6,Friday,False,31.0,15.3,24.0,0.0,0.0,16.3,0.2,22.0,0.054,19.0,4.9,Good,Good,Good,Good,Good,50,Good,2016.0,13.0,13.0,502.0,38.61538461538461,1,0,0,0,0,0,0,Summer,6860,6158,1,0
2016-06-18,6,Saturday,True,33.4,16.1,26.1,0.0,0.0,19.2,0.2,18.0,0.058,29.327935222672064,5.3,Good,Good,Moderate,Good,Good,61,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,1,0
2016-06-19,6,Sunday,True,32.1,17.7,26.3,0.0,0.0,11.8,0.2,16.0,0.061,29.327935222672064,4.8,Good,Good,Moderate,Good,Good,71,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,1,0
2016-06-20,6,Monday,False,36.4,18.4,28.9,0.0,0.0,8.4,0.2,19.0,0.058,20.0,6.7,Good,Good,Moderate,Good,Good,61,Moderate,2016.0,17.0,16.0,329.0,20.5625,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-06-21,6,Tuesday,True,35.4,19.6,28.6,0.0,0.0,15.1,0.22649253731343286,13.0472,0.05621951219512195,29.327935222672064,6.7,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,16.0,13.0,633.0,48.69230769230769,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-06-22,6,Wednesday,True,34.7,21.0,28.8,0.0,0.0,8.3,0.22649253731343286,13.0472,0.05621951219512195,29.327935222672064,7.2,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,24.0,19.0,630.0,33.1578947368421,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-06-23,6,Thursday,False,35.0,19.0,28.8,0.0,0.0,14.5,0.4,19.0,0.061,24.0,9.3,Good,Good,Moderate,Good,Good,71,Moderate,2016.0,14.0,11.0,342.0,31.09090909090909,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-06-24,6,Friday,True,33.5,21.5,27.3,0.0,0.0,18.8,0.3,32.0,0.063,29.327935222672064,8.2,Good,Good,Moderate,Good,Good,77,Moderate,2016.0,9.0,7.0,165.0,23.571428571428573,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-06-25,6,Saturday,True,27.1,14.1,21.3,0.0,0.0,14.3,0.2,16.0,0.059,29.327935222672064,5.9,Good,Good,Moderate,Good,Good,64,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-06-26,6,Sunday,False,32.3,15.8,24.9,0.0,0.0,8.4,0.2,16.0,0.067,14.0,5.4,Good,Good,Moderate,Good,Good,90,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-06-27,6,Monday,True,36.0,18.1,28.5,0.0,0.0,6.6,0.3,20.0,0.066,29.327935222672064,8.0,Good,Good,Moderate,Good,Good,87,Moderate,2016.0,35.0,27.0,751.0,27.814814814814813,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-06-28,6,Tuesday,True,36.3,17.6,28.8,0.0,0.0,15.9,0.3,30.0,0.058,29.327935222672064,8.9,Good,Good,Moderate,Good,Good,61,Moderate,2016.0,87.0,74.0,1528.0,20.64864864864865,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-06-29,6,Wednesday,False,33.9,20.9,27.9,0.0,0.0,13.4,0.3,28.0,0.051,29.0,7.9,Good,Good,Good,Good,Good,47,Good,2016.0,57.0,42.0,1163.0,27.69047619047619,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-06-30,6,Thursday,True,30.8,18.6,25.8,0.0,0.0,13.9,0.2,28.0,0.066,29.327935222672064,6.1,Good,Good,Moderate,Good,Good,87,Moderate,2016.0,15.0,6.0,103.0,17.166666666666668,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-07-01,7,Friday,True,29.4,20.0,24.2,0.0,0.0,10.2,0.2,21.0,0.061,34.1260162601626,8.8,Good,Good,Moderate,Good,Good,71,Moderate,2016.0,22.0,12.0,305.0,25.416666666666668,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-02,7,Saturday,False,29.5,19.3,24.6,0.4,0.0,10.7,0.2,25.0,0.063,20.0,9.5,Good,Good,Moderate,Good,Good,77,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-07-03,7,Sunday,True,31.6,18.9,26.2,0.0,0.0,14.8,0.2,16.0,0.065,34.1260162601626,7.3,Good,Good,Moderate,Good,Good,84,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-07-04,7,Monday,True,33.9,18.0,26.7,0.0,0.0,15.9,0.2,21.0,0.057,34.1260162601626,9.2,Good,Good,Moderate,Good,Good,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-05,7,Tuesday,False,34.1,22.9,28.8,0.0,0.0,12.8,0.2,18.0,0.057,14.0,5.9,Good,Good,Moderate,Good,Good,58,Moderate,2016.0,6.0,5.0,185.0,37.0,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-07-06,7,Wednesday,True,32.9,22.8,27.8,0.0,0.0,14.8,0.2,20.0,0.06,34.1260162601626,8.731512605042017,Good,Good,Moderate,Good,Good,67,Moderate,2016.0,26.0,14.0,343.0,24.5,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-07-07,7,Thursday,True,32.2,19.8,26.2,0.0,0.0,10.3,0.2,15.0,0.061,34.1260162601626,8.3,Good,Good,Moderate,Good,Good,71,Moderate,2016.0,8.0,5.0,103.0,20.6,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-07-08,7,Friday,False,34.1,17.3,26.9,0.0,0.0,21.2,0.2,30.0,0.059,20.0,6.6,Good,Good,Moderate,Good,Good,64,Moderate,2016.0,40.0,22.0,771.0,35.04545454545455,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-09,7,Saturday,True,34.6,21.4,28.3,0.0,0.0,21.5,0.3,12.0,0.053,34.1260162601626,6.1,Good,Good,Good,Good,Good,49,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-07-10,7,Sunday,True,32.5,17.1,25.0,0.0,0.0,24.4,0.1,6.0,0.05,34.1260162601626,8.5,Good,Good,Good,Good,Good,46,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-07-11,7,Monday,False,24.2,12.4,18.4,0.0,0.0,11.4,0.2,13.0,0.053,14.0,4.4,Good,Good,Good,Good,Good,49,Good,2016.0,18.0,13.0,427.0,32.84615384615385,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-12,7,Tuesday,True,31.1,14.3,23.9,0.0,0.0,10.5,0.3,20.0,0.059,34.1260162601626,6.0,Good,Good,Moderate,Good,Good,64,Moderate,2016.0,18.0,15.0,336.0,22.4,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-07-13,7,Wednesday,True,30.8,19.3,25.4,0.0,0.0,10.9,0.3,25.0,0.068,34.1260162601626,8.731512605042017,Good,Good,Moderate,Good,Good,93,Moderate,2016.0,36.0,25.0,769.0,30.76,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-07-14,7,Thursday,True,33.6,17.8,26.9,0.0,0.0,12.8,0.3,25.0,0.069,34.1260162601626,6.7,Good,Good,Moderate,Good,Good,97,Moderate,2016.0,32.0,25.0,645.0,25.8,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-07-15,7,Friday,True,35.4,18.6,28.7,0.0,0.0,11.2,0.3,29.0,0.065,34.1260162601626,6.4,Good,Good,Moderate,Good,Good,84,Moderate,2016.0,10.0,7.0,175.0,25.0,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-16,7,Saturday,True,33.7,24.2,28.6,0.0,0.0,13.0,0.3,18.0,0.057,34.1260162601626,5.8,Good,Good,Moderate,Good,Good,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-07-17,7,Sunday,False,35.2,22.3,28.7,0.0,0.0,19.5,0.3,16.0,0.061,18.0,4.6,Good,Good,Moderate,Good,Good,71,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-07-18,7,Monday,True,33.5,21.8,27.4,0.2,0.0,24.5,0.3,27.0,0.045,34.1260162601626,8.731512605042017,Good,Good,Good,Good,Good,42,Good,2016.0,17.0,13.0,351.0,27.0,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-19,7,Tuesday,True,34.0,17.2,26.5,0.0,0.0,19.1,0.2,27.0,0.046,34.1260162601626,5.9,Good,Good,Good,Good,Good,43,Good,2016.0,14.0,11.0,277.0,25.181818181818183,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-07-20,7,Wednesday,True,34.8,18.5,27.9,0.0,0.0,17.3,0.2,18.0,0.051,17.0,8.731512605042017,Good,Good,Good,Good,Good,47,Good,2016.0,24.0,14.0,681.0,48.642857142857146,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-07-21,7,Thursday,True,35.7,19.2,29.1,0.0,0.0,14.5,0.2,19.0,0.054,34.1260162601626,5.0,Good,Good,Good,Good,Good,50,Good,2016.0,10.0,8.0,700.0,87.5,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-07-22,7,Friday,True,36.7,19.3,29.4,0.0,0.0,15.1,0.2,24.0,0.052,34.1260162601626,8.731512605042017,Good,Good,Good,Good,Good,48,Good,2016.0,6.0,4.0,130.0,32.5,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-23,7,Saturday,True,33.5,22.2,28.2,0.0,0.0,14.5,0.3,30.0,0.074,28.0,8.731512605042017,Good,Good,Unhealthy for Sensitive Groups,Good,Good,111,Unhealthy for Sensitive Groups,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-07-24,7,Sunday,True,34.9,20.0,28.4,0.0,0.0,10.1,0.3,18.0,0.073,34.1260162601626,8.731512605042017,Good,Good,Unhealthy for Sensitive Groups,Good,Good,108,Unhealthy for Sensitive Groups,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-07-25,7,Monday,True,36.2,19.2,29.7,0.0,0.0,11.7,0.3,26.0,0.06,34.1260162601626,8.731512605042017,Good,Good,Moderate,Good,Good,67,Moderate,2016.0,1.0,1.0,20.0,20.0,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-26,7,Tuesday,True,37.1,20.5,30.5,0.0,0.0,14.9,0.2,24.0,0.065,28.0,8.731512605042017,Good,Good,Moderate,Good,Good,84,Moderate,2016.0,22.0,8.0,430.0,53.75,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-07-27,7,Wednesday,True,36.6,21.3,30.0,0.0,0.0,13.3,0.4,32.0,0.066,34.1260162601626,9.0,Good,Good,Moderate,Good,Good,87,Moderate,2016.0,25.0,22.0,528.0,24.0,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-07-28,7,Thursday,True,36.9,23.0,30.7,0.0,0.0,13.2,0.4,29.0,0.068,34.1260162601626,9.0,Good,Good,Moderate,Good,Good,93,Moderate,2016.0,15.0,12.0,426.0,35.5,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-07-29,7,Friday,False,36.8,23.0,30.7,0.0,0.0,11.3,0.3,34.0,0.07,29.0,9.6,Good,Good,Moderate,Good,Good,100,Moderate,2016.0,11.0,7.0,118.0,16.857142857142858,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-07-30,7,Saturday,True,35.6,23.9,30.0,0.2,0.0,14.0,0.3,17.0,0.057,34.1260162601626,7.6,Good,Good,Moderate,Good,Good,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-07-31,7,Sunday,True,33.9,21.0,27.9,0.5,0.0,15.1,0.2,10.0,0.062,34.1260162601626,15.6,Good,Good,Moderate,Good,Moderate,74,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-08-01,8,Monday,False,34.7,21.2,28.7,0.0,0.0,13.7,0.3,26.0,0.067,25.0,9.5,Good,Good,Moderate,Good,Good,90,Moderate,2016.0,6.0,4.0,390.0,97.5,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-08-02,8,Tuesday,True,35.3,20.1,29.3,0.0,0.0,11.7,0.3,28.0,0.072,34.42622950819672,12.5,Good,Good,Unhealthy for Sensitive Groups,Good,Moderate,104,Unhealthy for Sensitive Groups,2016.0,8.0,5.0,119.0,23.8,0,0,0,0,0,1,0,Summer,6860,6158,0,0
2016-08-03,8,Wednesday,True,32.7,23.7,28.3,0.0,0.0,13.0,0.3,27.0,0.072,34.42622950819672,10.2,Good,Good,Unhealthy for Sensitive Groups,Good,Good,104,Unhealthy for Sensitive Groups,2016.0,2.0,1.0,30.0,30.0,0,0,0,0,0,0,1,Summer,6860,6158,0,0
2016-08-04,8,Thursday,False,32.5,22.1,27.2,0.0,0.0,13.7,0.4,17.0,0.087,42.0,16.9,Good,Good,Unhealthy,Good,Moderate,154,Unhealthy,2016.0,12.0,9.0,315.0,35.0,0,0,0,0,1,0,0,Summer,6860,6158,0,0
2016-08-05,8,Friday,True,31.5,20.9,26.7,0.0,0.0,13.0,0.3,22.0,0.06,34.42622950819672,10.0,Good,Good,Moderate,Good,Good,67,Moderate,2016.0,7.0,4.0,120.0,30.0,1,0,0,0,0,0,0,Summer,6860,6158,0,0
2016-08-06,8,Saturday,True,32.0,19.7,26.2,0.0,0.0,15.5,0.3,15.0,0.06,34.42622950819672,8.6,Good,Good,Moderate,Good,Good,67,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,0,0
2016-08-07,8,Sunday,False,33.4,16.9,26.1,0.4,0.0,21.2,0.2,9.0,0.05,15.0,7.5,Good,Good,Good,Good,Good,46,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,0,0
2016-08-08,8,Monday,True,33.9,19.6,27.2,0.0,0.0,17.1,0.2,23.0,0.057,34.42622950819672,8.9,Good,Good,Moderate,Good,Good,58,Moderate,2016.0,6.0,6.0,210.0,35.0,0,1,0,0,0,0,0,Summer,6860,6158,0,0
2016-08-09,8,Tuesday,True,33.5,21.6,27.5,0.0,0.0,23.0,0.2,31.0,0.056,34.42622950819672,7.7,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,16.0,12.0,410.0,34.166666666666664,0,0,0,0,0,1,0,Summer,6860,6158,0,1
2016-08-10,8,Wednesday,False,30.3,20.7,26.1,0.2,0.0,16.5,0.3,26.0,0.051,40.0,13.7,Good,Good,Good,Good,Moderate,54,Moderate,2016.0,4.0,3.0,115.0,38.333333333333336,0,0,0,0,0,0,1,Summer,6860,6158,0,1
2016-08-11,8,Thursday,True,29.9,19.4,24.9,0.0,0.0,13.0,0.3,23.0,0.059,34.42622950819672,8.2,Good,Good,Moderate,Good,Good,64,Moderate,2016.0,6.0,4.0,167.0,41.75,0,0,0,0,1,0,0,Summer,6860,6158,0,1
2016-08-12,8,Friday,True,30.9,18.3,24.9,0.0,0.0,13.8,0.3,27.0,0.058,34.42622950819672,6.6,Good,Good,Moderate,Good,Good,61,Moderate,2016.0,10.0,8.0,235.0,29.375,1,0,0,0,0,0,0,Summer,6860,6158,1,0
2016-08-13,8,Saturday,False,31.5,18.7,25.6,0.0,0.0,14.7,0.3,21.0,0.058,24.0,10.1,Good,Good,Moderate,Good,Good,61,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Summer,6860,6158,1,0
2016-08-14,8,Sunday,True,33.5,17.7,26.8,0.0,0.0,7.6,0.4,16.0,0.057,34.42622950819672,8.2,Good,Good,Moderate,Good,Good,58,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Summer,6860,6158,1,0
2016-08-15,8,Monday,True,32.9,16.3,26.3,0.1,0.0,19.5,0.4,29.0,0.052,34.42622950819672,9.5,Good,Good,Good,Good,Good,48,Good,2016.0,1.0,1.0,50.0,50.0,0,1,0,0,0,0,0,Summer,6860,6158,1,0
2016-08-16,8,Tuesday,False,32.7,17.4,25.7,0.0,0.0,9.2,0.3,21.0,0.064,20.0,8.0,Good,Good,Moderate,Good,Good,80,Moderate,2016.0,9.0,8.0,125.0,15.625,0,0,0,0,0,1,0,Summer,6860,6158,1,0
2016-08-17,8,Wednesday,True,32.9,17.1,26.4,0.0,0.0,16.2,0.4,37.0,0.056,34.42622950819672,9.9,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,10.0,10.0,381.0,38.1,0,0,0,0,0,0,1,Summer,6860,6158,1,0
2016-08-18,8,Thursday,True,32.1,17.3,26.2,0.9,0.0,11.5,0.4,29.0,0.061,34.42622950819672,10.2,Good,Good,Moderate,Good,Good,71,Moderate,2016.0,11.0,11.0,383.0,34.81818181818182,0,0,0,0,1,0,0,Summer,6860,6158,1,0
2016-08-19,8,Friday,False,32.0,18.0,25.3,0.0,0.0,18.9,0.4,32.0,0.063,32.0,13.5,Good,Good,Moderate,Good,Moderate,77,Moderate,2016.0,20.0,19.0,835.0,43.94736842105263,1,0,0,0,0,0,0,Fall,33773,2970,1,0
2016-08-20,8,Saturday,True,30.9,18.2,24.8,0.0,0.0,13.6,0.3,25.0,0.069,34.42622950819672,16.2,Good,Good,Moderate,Good,Moderate,97,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,33773,2970,1,0
2016-08-21,8,Sunday,True,32.3,17.7,26.1,0.0,0.0,9.5,0.3,24.0,0.064,34.42622950819672,13.4,Good,Good,Moderate,Good,Moderate,80,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,33773,2970,1,0
2016-08-22,8,Monday,False,31.8,19.8,25.4,0.0,0.0,12.2,0.2,25.0,0.056,25.0,8.6,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,17.0,11.0,261.0,23.727272727272727,0,1,0,0,0,0,0,Fall,33773,2970,1,0
2016-08-23,8,Tuesday,True,30.1,18.2,23.9,0.0,0.0,11.2,0.3,27.0,0.057,34.42622950819672,10.5,Good,Good,Moderate,Good,Good,58,Moderate,2016.0,10.0,8.0,147.0,18.375,0,0,0,0,0,1,0,Fall,33773,2970,1,0
2016-08-24,8,Wednesday,True,28.2,18.5,23.2,0.0,0.0,16.6,0.2,23.0,0.056,34.42622950819672,9.1,Good,Good,Moderate,Good,Good,54,Moderate,2016.0,19.0,14.0,290.0,20.714285714285715,0,0,0,0,0,0,1,Fall,33773,2970,1,0
2016-08-25,8,Thursday,False,28.1,15.9,22.1,0.0,0.0,9.8,0.3,30.0,0.05,28.0,9.7,Good,Good,Good,Good,Good,46,Good,2016.0,30.0,25.0,603.0,24.12,0,0,0,0,1,0,0,Fall,33773,2970,1,0
2016-08-26,8,Friday,True,28.6,14.0,22.3,0.1,0.0,15.8,0.3,28.0,0.057,34.42622950819672,8.5,Good,Good,Moderate,Good,Good,58,Moderate,2016.0,26.0,21.0,510.0,24.285714285714285,1,0,0,0,0,0,0,Fall,33773,2970,1,0
2016-08-27,8,Saturday,True,28.3,14.3,22.1,0.0,0.0,14.9,0.2,30.0,0.054,34.42622950819672,7.5,Good,Good,Good,Good,Good,50,Good,2016.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,33773,2970,1,0
2016-08-28,8,Sunday,False,30.0,15.5,23.9,0.0,0.0,13.0,0.2,20.0,0.055,16.0,5.9,Good,Good,Moderate,Good,Good,51,Moderate,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,33773,2970,1,0
2016-08-29,8,Monday,True,32.2,16.8,25.5,0.0,0.0,11.9,0.3,31.0,0.053,34.42622950819672,8.2,Good,Good,Good,Good,Good,49,Good,2016.0,13.0,13.0,367.0,28.23076923076923,0,1,0,0,0,0,0,Fall,33773,2970,0,0
2016-08-30,8,Tuesday,True,33.7,15.9,26.3,0.0,0.0,9.8,0.4,29.0,0.05,34.42622950819672,9.0,Good,Good,Good,Good,Good,46,Good,2016.0,18.0,17.0,769.0,45.23529411764706,0,0,0,0,0,1,0,Fall,33773,2970,0,0
2016-08-31,8,Wednesday,False,33.4,15.5,26.1,0.0,0.0,14.5,0.3,27.0,0.049,25.0,7.4,Good,Good,Good,Good,Good,45,Good,2016.0,16.0,16.0,370.0,23.125,0,0,0,0,0,0,1,Fall,33773,2970,0,0
2016-09-01,9,Thursday,True,31.4,17.4,24.2,1.5,0.0,22.0,0.2,34.0,0.043,29.176,7.754365079365079,Good,Good,Good,Good,Good,40,Good,2016.0,15.0,14.0,358.0,25.571428571428573,0,0,0,0,1,0,0,Fall,33773,2970,0,0
2016-09-02,9,Friday,True,30.7,15.7,23.9,0.0,0.0,19.9,0.2,29.0,0.046,29.176,8.4,Good,Good,Good,Good,Good,43,Good,2016.0,58.0,48.0,1620.0,33.75,1,0,0,0,0,0,0,Fall,33773,2970,0,0
2016-09-03,9,Saturday,False,30.9,19.8,25.1,0.0,0.0,19.5,0.0,10.0,0.043,16.0,6.2,Good,Good,Good,Good,Good,40,Good,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,Fall,33773,2970,0,0
2016-09-04,9,Sunday,True,28.4,16.4,22.2,0.0,0.0,26.9,0.0,12.0,0.044,29.176,8.6,Good,Good,Good,Good,Good,41,Good,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,Fall,33773,2970,0,0
2016-09-05,9,Monday,True,23.2,12.1,17.3,0.0,0.0,13.4,0.1,13.0,0.053,29.176,6.3,Good,Good,Good,Good,Good,49,Good,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,Fall,33773,2970,0,0
